Column 3| A:0	C:0	G:0	T:0	-:94	
Likelihood	Scale	Scale2
-8.123815	76.710228	1.000000
-8.123815	76.710229	1.000000
-8.123815	76.710230	1.000000
-8.123643	76.723335	1.000000
-8.123643	76.723336	1.000000
-8.123643	76.723337	1.000000
-8.122999	76.772517	1.000000
-8.122999	76.772518	1.000000
-8.122999	76.772519	1.000000
-8.122828	76.785613	1.000000
-8.122828	76.785614	1.000000
-8.122828	76.785615	1.000000
-8.121989	76.849711	1.000000
-8.121989	76.849712	1.000000
-8.121989	76.849713	1.000000
-8.121338	76.899476	1.000000
-8.121338	76.899477	1.000000
-8.121338	76.899478	1.000000
-8.121167	76.912550	1.000000
-8.121167	76.912551	1.000000
-8.121167	76.912552	1.000000
-8.120996	76.925623	1.000000
-8.120996	76.925624	1.000000
-8.120996	76.925625	1.000000
-8.120518	76.962229	1.000000
-8.120518	76.962230	1.000000
-8.120518	76.962231	1.000000
-8.119414	77.046762	1.000000
-8.119414	77.046763	1.000000
-8.119414	77.046764	1.000000
-8.118879	77.087803	1.000000
-8.118879	77.087804	1.000000
-8.118879	77.087805	1.000000
-8.118708	77.100845	1.000000
-8.118708	77.100846	1.000000
-8.118708	77.100847	1.000000
-8.118149	77.143776	1.000000
Column 275| A:0	C:1	G:0	T:1	-:94	
Likelihood	Scale	Scale2
-11.178246	1.000000	1.000000
-11.178246	1.000000	1.000000
-11.178245	1.000001	1.000000
-11.178244	1.000002	1.000000
-10.840950	1.401209	1.000000
-10.840949	1.401210	1.000000
-10.840948	1.401211	1.000000
-10.606526	1.771444	1.000000
-10.606525	1.771445	1.000000
-10.606525	1.771446	1.000000
-8.982620	8.992727	1.000000
-8.982620	8.992728	1.000000
-8.982620	8.992729	1.000000
-8.920824	9.566523	1.000000
-8.920824	9.566524	1.000000
-8.920824	9.566525	1.000000
-8.909978	9.670953	1.000000
-8.909978	9.670954	1.000000
-8.909978	9.670955	1.000000
-8.884305	9.922700	1.000000
-8.884305	9.922701	1.000000
-8.884305	9.922702	1.000000
-8.874220	10.023378	1.000000
-8.874220	10.023379	1.000000
-8.874220	10.023380	1.000000
-8.853944	10.228897	1.000000
-8.853944	10.228898	1.000000
-8.853944	10.228899	1.000000
-8.844452	10.326558	1.000000
-8.844452	10.326559	1.000000
-8.844452	10.326560	1.000000
-8.835138	10.423293	1.000000
-8.835138	10.423294	1.000000
-8.835138	10.423295	1.000000
-8.825995	10.519131	1.000000
-8.825995	10.519132	1.000000
-8.825995	10.519133	1.000000
-8.811217	10.675904	1.000000
-8.811217	10.675905	1.000000
-8.811217	10.675906	1.000000
-8.802501	10.769471	1.000000
-8.802501	10.769472	1.000000
-8.802500	10.769473	1.000000
-8.781482	10.998487	1.000000
-8.781482	10.998488	1.000000
-8.781481	10.998489	1.000000
-8.773267	11.089307	1.000000
-8.773267	11.089308	1.000000
-8.773267	11.089309	1.000000
-8.765187	11.179382	1.000000
-8.765187	11.179383	1.000000
-8.765186	11.179384	1.000000
-8.644400	12.616488	1.000000
-8.644400	12.616489	1.000000
-8.644400	12.616490	1.000000
-8.638154	12.695647	1.000000
-8.638154	12.695648	1.000000
-8.638154	12.695649	1.000000
-8.585950	13.376942	1.000000
-8.585950	13.376943	1.000000
-8.585950	13.376944	1.000000
-8.580393	13.451595	1.000000
-8.580393	13.451596	1.000000
-8.580393	13.451597	1.000000
-8.559785	13.732078	1.000000
-8.559785	13.732079	1.000000
-8.559785	13.732080	1.000000
-8.536062	14.062217	1.000000
-8.536062	14.062218	1.000000
-8.536062	14.062219	1.000000
-8.531033	14.133226	1.000000
-8.531032	14.133227	1.000000
-8.531032	14.133228	1.000000
-8.432038	15.606317	1.000000
-8.432038	15.606318	1.000000
-8.432038	15.606319	1.000000
-8.107258	21.608544	1.000000
-8.107258	21.608545	1.000000
-8.107258	21.608546	1.000000
-8.097053	21.830699	1.000000
-8.097053	21.830700	1.000000
-8.097053	21.830701	1.000000
-8.094967	21.876399	1.000000
-8.094967	21.876400	1.000000
-8.094967	21.876401	1.000000
-8.092889	21.922003	1.000000
-8.092889	21.922004	1.000000
-8.092889	21.922005	1.000000
-8.090820	21.967512	1.000000
-8.090820	21.967513	1.000000
-8.090820	21.967514	1.000000
-8.083309	22.133527	1.000000
-8.083309	22.133528	1.000000
-8.083309	22.133529	1.000000
-8.081280	22.178600	1.000000
-8.081280	22.178601	1.000000
-8.081280	22.178602	1.000000
-8.075041	22.317734	1.000000
-8.075041	22.317735	1.000000
-8.075041	22.317736	1.000000
-8.064867	22.546499	1.000000
-8.064867	22.546500	1.000000
-8.064867	22.546501	1.000000
-8.062912	22.590744	1.000000
-8.062912	22.590745	1.000000
-8.062912	22.590746	1.000000
-8.058459	22.691798	1.000000
-8.058459	22.691799	1.000000
-8.058459	22.691800	1.000000
-8.056528	22.735759	1.000000
-8.056528	22.735760	1.000000
-8.056528	22.735761	1.000000
-8.027661	23.403330	1.000000
-8.027661	23.403331	1.000000
-8.027661	23.403332	1.000000
-8.025846	23.445952	1.000000
-8.025846	23.445953	1.000000
-8.025846	23.445954	1.000000
-8.024038	23.488495	1.000000
-8.024038	23.488496	1.000000
-8.024038	23.488497	1.000000
-7.996230	24.152562	1.000000
-7.996229	24.152563	1.000000
-7.996229	24.152564	1.000000
-7.969914	24.798320	1.000000
-7.969914	24.798321	1.000000
-7.969914	24.798322	1.000000
-7.968298	24.838537	1.000000
-7.968298	24.838538	1.000000
-7.968298	24.838539	1.000000
-7.966687	24.878688	1.000000
-7.966687	24.878689	1.000000
-7.966687	24.878690	1.000000
-7.965081	24.918775	1.000000
-7.965081	24.918776	1.000000
-7.965081	24.918777	1.000000
-7.946079	25.398145	1.000000
-7.946079	25.398146	1.000000
-7.946079	25.398147	1.000000
-7.941146	25.524093	1.000000
-7.941146	25.524094	1.000000
-7.941146	25.524095	1.000000
-7.934730	25.688846	1.000000
-7.934729	25.688847	1.000000
-7.934729	25.688848	1.000000
-7.924622	25.950559	1.000000
-7.924622	25.950560	1.000000
-7.924622	25.950561	1.000000
-7.917357	26.140313	1.000000
-7.917357	26.140314	1.000000
-7.917357	26.140315	1.000000
-7.853894	27.858267	1.000000
-7.853893	27.858268	1.000000
-7.853893	27.858269	1.000000
-7.852614	27.894053	1.000000
-7.852614	27.894054	1.000000
-7.852614	27.894055	1.000000
-7.789303	29.723141	1.000000
-7.789303	29.723142	1.000000
-7.789303	29.723143	1.000000
-7.786078	29.819456	1.000000
-7.786078	29.819457	1.000000
-7.786078	29.819458	1.000000
-7.778619	30.043461	1.000000
-7.778619	30.043462	1.000000
-7.778619	30.043463	1.000000
-7.774630	30.163950	1.000000
-7.774630	30.163951	1.000000
-7.774630	30.163952	1.000000
-7.768410	30.352790	1.000000
-7.768410	30.352791	1.000000
-7.768410	30.352792	1.000000
-7.767332	30.385625	1.000000
-7.767332	30.385626	1.000000
-7.767332	30.385627	1.000000
-7.766257	30.418424	1.000000
-7.766257	30.418425	1.000000
-7.766257	30.418426	1.000000
-7.765184	30.451188	1.000000
-7.765184	30.451189	1.000000
-7.765184	30.451190	1.000000
-7.764113	30.483917	1.000000
-7.764113	30.483918	1.000000
-7.764113	30.483919	1.000000
-7.715196	32.017642	1.000000
-7.715196	32.017643	1.000000
-7.715196	32.017644	1.000000
-7.709190	32.211231	1.000000
-7.709190	32.211232	1.000000
-7.709190	32.211233	1.000000
-7.708233	32.242164	1.000000
-7.708233	32.242165	1.000000
-7.708233	32.242166	1.000000
-7.707279	32.273068	1.000000
-7.707279	32.273069	1.000000
-7.707279	32.273070	1.000000
-7.696913	32.610555	1.000000
-7.696913	32.610556	1.000000
-7.696913	32.610557	1.000000
-7.695980	32.641108	1.000000
-7.695980	32.641109	1.000000
-7.695980	32.641110	1.000000
-7.695049	32.671633	1.000000
-7.695049	32.671634	1.000000
-7.695049	32.671635	1.000000
-7.694119	32.702128	1.000000
-7.694119	32.702129	1.000000
-7.694119	32.702130	1.000000
-7.693192	32.732596	1.000000
-7.693192	32.732597	1.000000
-7.693192	32.732598	1.000000
-7.690101	32.834291	1.000000
-7.690101	32.834292	1.000000
-7.690101	32.834293	1.000000
-7.685604	32.982832	1.000000
-7.685604	32.982833	1.000000
-7.685604	32.982834	1.000000
-7.681503	33.118872	1.000000
-7.681503	33.118873	1.000000
-7.681503	33.118874	1.000000
-7.680598	33.148954	1.000000
-7.680598	33.148955	1.000000
-7.680598	33.148956	1.000000
-7.677236	33.261004	1.000000
-7.677236	33.261005	1.000000
-7.677236	33.261006	1.000000
-7.676340	33.290957	1.000000
-7.676340	33.290958	1.000000
-7.676340	33.290959	1.000000
-7.656375	33.964835	1.000000
-7.656375	33.964836	1.000000
-7.656375	33.964837	1.000000
-7.655515	33.994165	1.000000
-7.655515	33.994166	1.000000
-7.655515	33.994167	1.000000
-7.654657	34.023469	1.000000
-7.654657	34.023470	1.000000
-7.654657	34.023471	1.000000
-7.602434	35.854879	1.000000
-7.602434	35.854880	1.000000
-7.602434	35.854881	1.000000
-7.601663	35.882656	1.000000
-7.601663	35.882657	1.000000
-7.601663	35.882658	1.000000
-7.600893	35.910411	1.000000
-7.600893	35.910412	1.000000
-7.600893	35.910413	1.000000
-7.600124	35.938145	1.000000
-7.600124	35.938146	1.000000
-7.600124	35.938147	1.000000
-7.567414	37.138200	1.000000
-7.567414	37.138201	1.000000
-7.567413	37.138202	1.000000
-7.566695	37.165013	1.000000
-7.566695	37.165014	1.000000
-7.566695	37.165015	1.000000
-7.565977	37.191806	1.000000
-7.565977	37.191807	1.000000
-7.565977	37.191808	1.000000
-7.565261	37.218580	1.000000
-7.565261	37.218581	1.000000
-7.565261	37.218582	1.000000
-7.564545	37.245334	1.000000
-7.564545	37.245335	1.000000
-7.564545	37.245336	1.000000
-7.541815	38.105369	1.000000
-7.541815	38.105370	1.000000
-7.541814	38.105371	1.000000
-7.541132	38.131498	1.000000
-7.541132	38.131499	1.000000
-7.541132	38.131500	1.000000
-7.527519	38.656469	1.000000
-7.527519	38.656470	1.000000
-7.527518	38.656471	1.000000
-7.526855	38.682224	1.000000
-7.526855	38.682225	1.000000
-7.526855	38.682226	1.000000
-7.526193	38.707961	1.000000
-7.526193	38.707962	1.000000
-7.526193	38.707963	1.000000
-7.483322	40.411391	1.000000
-7.483322	40.411392	1.000000
-7.483322	40.411393	1.000000
-7.482716	40.436021	1.000000
-7.482716	40.436022	1.000000
-7.482716	40.436023	1.000000
-7.460233	41.359836	1.000000
-7.460233	41.359837	1.000000
-7.460233	41.359838	1.000000
-7.459654	41.383899	1.000000
-7.459654	41.383900	1.000000
-7.459654	41.383901	1.000000
-7.459076	41.407948	1.000000
-7.459076	41.407949	1.000000
-7.459076	41.407950	1.000000
-7.452901	41.665667	1.000000
-7.452901	41.665668	1.000000
-7.452901	41.665669	1.000000
-7.450025	41.786260	1.000000
-7.450025	41.786261	1.000000
-7.450025	41.786262	1.000000
-7.449458	41.810076	1.000000
-7.449458	41.810077	1.000000
-7.449458	41.810078	1.000000
-7.448891	41.833878	1.000000
-7.448891	41.833879	1.000000
-7.448891	41.833880	1.000000
-7.445061	41.995224	1.000000
-7.445061	41.995225	1.000000
-7.445061	41.995226	1.000000
-7.444499	42.018921	1.000000
-7.444499	42.018922	1.000000
-7.444499	42.018923	1.000000
-7.435256	42.411051	1.000000
-7.435256	42.411052	1.000000
-7.435256	42.411053	1.000000
-7.434705	42.434513	1.000000
-7.434705	42.434514	1.000000
-7.434705	42.434515	1.000000
-7.336553	46.834877	1.000000
-7.336553	46.834878	1.000000
-7.336553	46.834879	1.000000
-7.336102	46.856111	1.000000
-7.336102	46.856112	1.000000
-7.336102	46.856113	1.000000
-7.286643	49.245750	1.000000
-7.286643	49.245751	1.000000
-7.286643	49.245752	1.000000
-7.286235	49.265938	1.000000
-7.286235	49.265939	1.000000
-7.286235	49.265940	1.000000
-7.283320	49.410652	1.000000
-7.283319	49.410653	1.000000
-7.283319	49.410654	1.000000
-7.279680	49.591876	1.000000
-7.279680	49.591877	1.000000
-7.279680	49.591878	1.000000
-7.207017	53.353490	1.000000
-7.207017	53.353491	1.000000
-7.207017	53.353492	1.000000
-7.202958	53.571900	1.000000
-7.202958	53.571901	1.000000
-7.202958	53.571902	1.000000
-7.193324	54.093931	1.000000
-7.193323	54.093932	1.000000
-7.193323	54.093933	1.000000
-7.192986	54.112297	1.000000
-7.192986	54.112298	1.000000
-7.192986	54.112299	1.000000
-7.192649	54.130656	1.000000
-7.192649	54.130657	1.000000
-7.192649	54.130658	1.000000
-7.192312	54.149010	1.000000
-7.192312	54.149011	1.000000
-7.192312	54.149012	1.000000
-7.191976	54.167357	1.000000
-7.191976	54.167358	1.000000
-7.191976	54.167359	1.000000
-7.189520	54.301448	1.000000
-7.189520	54.301449	1.000000
-7.189520	54.301450	1.000000
-7.189185	54.319743	1.000000
-7.189185	54.319744	1.000000
-7.189185	54.319745	1.000000
-7.188851	54.338032	1.000000
-7.188851	54.338033	1.000000
-7.188851	54.338034	1.000000
-7.188516	54.356314	1.000000
-7.188516	54.356315	1.000000
-7.188516	54.356316	1.000000
-7.182469	54.688212	1.000000
-7.182469	54.688213	1.000000
-7.182469	54.688214	1.000000
-7.175351	55.081515	1.000000
-7.175350	55.081516	1.000000
-7.175350	55.081517	1.000000
-7.175025	55.099549	1.000000
-7.175025	55.099550	1.000000
-7.175025	55.099551	1.000000
-7.162902	55.776146	1.000000
-7.162902	55.776147	1.000000
-7.162902	55.776148	1.000000
-7.159266	55.980735	1.000000
-7.159266	55.980736	1.000000
-7.159266	55.980737	1.000000
-7.156937	56.112156	1.000000
-7.156937	56.112157	1.000000
-7.156937	56.112158	1.000000
-7.155581	56.188805	1.000000
-7.155581	56.188806	1.000000
-7.155581	56.188807	1.000000
-7.155269	56.206480	1.000000
-7.155269	56.206481	1.000000
-7.155269	56.206482	1.000000
-7.154957	56.224151	1.000000
-7.154957	56.224152	1.000000
-7.154957	56.224153	1.000000
-7.136637	57.270923	1.000000
-7.136637	57.270924	1.000000
-7.136637	57.270925	1.000000
-7.136337	57.288262	1.000000
-7.136337	57.288263	1.000000
-7.136337	57.288264	1.000000
-7.108542	58.914614	1.000000
-7.108542	58.914615	1.000000
-7.108542	58.914616	1.000000
-7.108258	58.931465	1.000000
-7.108258	58.931466	1.000000
-7.108258	58.931467	1.000000
-7.106041	59.063185	1.000000
-7.106041	59.063186	1.000000
-7.106041	59.063187	1.000000
-7.105759	59.079993	1.000000
-7.105759	59.079994	1.000000
-7.105759	59.079995	1.000000
-7.105476	59.096797	1.000000
-7.105476	59.096798	1.000000
-7.105476	59.096799	1.000000
-7.105194	59.113596	1.000000
-7.105194	59.113597	1.000000
-7.105194	59.113598	1.000000
-7.095320	59.704490	1.000000
-7.095320	59.704491	1.000000
-7.095320	59.704492	1.000000
-7.093657	59.804597	1.000000
-7.093657	59.804598	1.000000
-7.093657	59.804599	1.000000
-7.087822	60.157204	1.000000
-7.087822	60.157205	1.000000
-7.087822	60.157206	1.000000
-7.087550	60.173704	1.000000
-7.087550	60.173705	1.000000
-7.087550	60.173706	1.000000
-7.087277	60.190200	1.000000
-7.087277	60.190201	1.000000
-7.087277	60.190202	1.000000
-7.086039	60.265372	1.000000
-7.086039	60.265373	1.000000
-7.086039	60.265374	1.000000
-7.076540	60.844876	1.000000
-7.076540	60.844877	1.000000
-7.076540	60.844878	1.000000
-7.074238	60.986153	1.000000
-7.074238	60.986154	1.000000
-7.074238	60.986155	1.000000
-7.073973	61.002427	1.000000
-7.073973	61.002428	1.000000
-7.073973	61.002429	1.000000
-7.070345	61.225818	1.000000
-7.070345	61.225819	1.000000
-7.070345	61.225820	1.000000
-7.070083	61.242028	1.000000
-7.070083	61.242029	1.000000
-7.070083	61.242030	1.000000
-7.069820	61.258233	1.000000
-7.069820	61.258234	1.000000
-7.069820	61.258235	1.000000
-7.067951	61.373682	1.000000
-7.067951	61.373683	1.000000
-7.067951	61.373684	1.000000
-7.062889	61.687583	1.000000
-7.062889	61.687584	1.000000
-7.062889	61.687585	1.000000
-7.055250	62.164236	1.000000
-7.055250	62.164237	1.000000
-7.055250	62.164238	1.000000
-7.054099	62.236416	1.000000
-7.054099	62.236417	1.000000
-7.054099	62.236418	1.000000
-7.053277	62.288002	1.000000
-7.053277	62.288003	1.000000
-7.053277	62.288004	1.000000
-7.051492	62.400106	1.000000
-7.051492	62.400107	1.000000
-7.051492	62.400108	1.000000
-7.042047	62.996909	1.000000
-7.042047	62.996910	1.000000
-7.042047	62.996911	1.000000
-7.040434	63.099412	1.000000
-7.040434	63.099413	1.000000
-7.040434	63.099414	1.000000
-7.040187	63.115136	1.000000
-7.040187	63.115137	1.000000
-7.040187	63.115138	1.000000
-7.039940	63.130856	1.000000
-7.039940	63.130857	1.000000
-7.039940	63.130858	1.000000
-7.036635	63.341511	1.000000
-7.036635	63.341512	1.000000
-7.036635	63.341513	1.000000
-7.036390	63.357174	1.000000
-7.036390	63.357175	1.000000
-7.036390	63.357176	1.000000
-7.035324	63.425248	1.000000
-7.035324	63.425249	1.000000
-7.035324	63.425250	1.000000
-7.035079	63.440891	1.000000
-7.035079	63.440892	1.000000
-7.035079	63.440893	1.000000
-7.034835	63.456530	1.000000
-7.034835	63.456531	1.000000
-7.034835	63.456532	1.000000
-7.034591	63.472164	1.000000
-7.034590	63.472165	1.000000
-7.034590	63.472166	1.000000
-7.029509	63.798070	1.000000
-7.029509	63.798071	1.000000
-7.029509	63.798072	1.000000
-7.028961	63.833369	1.000000
-7.028961	63.833370	1.000000
-7.028961	63.833371	1.000000
-7.027747	63.911487	1.000000
-7.027747	63.911488	1.000000
-7.027747	63.911489	1.000000
-7.025798	64.037220	1.000000
-7.025798	64.037221	1.000000
-7.025798	64.037222	1.000000
-7.024441	64.124869	1.000000
-7.024441	64.124870	1.000000
-7.024441	64.124871	1.000000
-7.023397	64.192382	1.000000
-7.023397	64.192383	1.000000
-7.023397	64.192384	1.000000
-7.006733	65.279859	1.000000
-7.006733	65.279860	1.000000
-7.006733	65.279861	1.000000
-7.006502	65.295053	1.000000
-7.006502	65.295054	1.000000
-7.006502	65.295055	1.000000
-7.006272	65.310243	1.000000
-7.006272	65.310244	1.000000
-7.006272	65.310245	1.000000
-7.003848	65.470047	1.000000
-7.003848	65.470048	1.000000
-7.003848	65.470049	1.000000
-7.003618	65.485196	1.000000
-7.003618	65.485197	1.000000
-7.003618	65.485198	1.000000
-6.997182	65.911517	1.000000
-6.997182	65.911518	1.000000
-6.997182	65.911519	1.000000
-6.996381	65.964792	1.000000
-6.996381	65.964793	1.000000
-6.996381	65.964794	1.000000
-6.996155	65.979827	1.000000
-6.996155	65.979828	1.000000
-6.996155	65.979829	1.000000
-6.993481	66.157971	1.000000
-6.993481	66.157972	1.000000
-6.993481	66.157973	1.000000
-6.991375	66.298619	1.000000
-6.991375	66.298620	1.000000
-6.991375	66.298621	1.000000
-6.988859	66.467035	1.000000
-6.988859	66.467036	1.000000
-6.988859	66.467037	1.000000
-6.988636	66.481955	1.000000
-6.988636	66.481956	1.000000
-6.988636	66.481957	1.000000
-6.988414	66.496872	1.000000
-6.988414	66.496873	1.000000
-6.988414	66.496874	1.000000
-6.986778	66.606616	1.000000
-6.986778	66.606617	1.000000
-6.986778	66.606618	1.000000
-6.986557	66.621504	1.000000
-6.986557	66.621505	1.000000
-6.986557	66.621506	1.000000
-6.985116	66.718378	1.000000
-6.985116	66.718379	1.000000
-6.985116	66.718380	1.000000
-6.984109	66.786130	1.000000
-6.984109	66.786131	1.000000
-6.984109	66.786132	1.000000
-6.983067	66.856371	1.000000
-6.983067	66.856372	1.000000
-6.983067	66.856373	1.000000
-6.978731	67.149348	1.000000
-6.978731	67.149349	1.000000
-6.978731	67.149350	1.000000
-6.978513	67.164115	1.000000
-6.978513	67.164116	1.000000
-6.978513	67.164117	1.000000
-6.978295	67.178878	1.000000
-6.978295	67.178879	1.000000
-6.978295	67.178880	1.000000
-6.976862	67.276064	1.000000
-6.976862	67.276065	1.000000
-6.976862	67.276066	1.000000
-6.976644	67.290802	1.000000
-6.976644	67.290803	1.000000
-6.976644	67.290804	1.000000
-6.975830	67.346105	1.000000
-6.975830	67.346106	1.000000
-6.975830	67.346107	1.000000
-6.975613	67.360829	1.000000
-6.975613	67.360830	1.000000
-6.975613	67.360831	1.000000
-6.975397	67.375549	1.000000
-6.975396	67.375550	1.000000
-6.975396	67.375551	1.000000
-6.974836	67.413640	1.000000
Column 276| A:0	C:0	G:0	T:3	-:93	
Likelihood	Scale	Scale2
-9.285174	1.000000	1.000000
-9.285174	1.000000	1.000000
-9.285173	1.000001	1.000000
-9.285172	1.000002	1.000000
-8.949173	1.399456	1.000000
-8.949173	1.399457	1.000000
-8.949172	1.399458	1.000000
-8.765650	1.681466	1.000000
-8.765649	1.681467	1.000000
-8.765648	1.681468	1.000000
-8.551242	2.083725	1.000000
-8.551242	2.083726	1.000000
-8.551241	2.083727	1.000000
-8.344154	2.563427	1.000000
-8.344154	2.563428	1.000000
-8.344154	2.563429	1.000000
-8.202650	2.953321	1.000000
-8.202650	2.953322	1.000000
-8.202649	2.953323	1.000000
-8.153814	3.101224	1.000000
-8.153814	3.101225	1.000000
-8.153814	3.101226	1.000000
-8.085116	3.321915	1.000000
-8.085115	3.321916	1.000000
-8.085115	3.321917	1.000000
-7.987539	3.662657	1.000000
-7.987539	3.662658	1.000000
-7.987539	3.662659	1.000000
-7.915754	3.935474	1.000000
-7.915753	3.935475	1.000000
-7.915753	3.935476	1.000000
-7.853289	4.189365	1.000000
-7.853289	4.189366	1.000000
-7.853288	4.189367	1.000000
-7.785788	4.482187	1.000000
-7.785788	4.482188	1.000000
-7.785788	4.482189	1.000000
-7.737302	4.705084	1.000000
-7.737302	4.705085	1.000000
-7.737301	4.705086	1.000000
